date,location_id,waste_type,source,waste_volume
2035-03-29,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,15490.93
2035-03-30,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,17821.64
2035-03-31,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,883.58
2035-04-01,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,28088.1
2035-04-02,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,24366.95
2035-04-03,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,48638.45
2035-04-04,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,25626.17
2035-04-05,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,31434.87
2035-04-06,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,3875.26
2035-04-07,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,17731.47
2035-04-08,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,2267.05
2035-04-09,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,27384.23
2035-04-10,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,37658.84
2035-04-11,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,23944.71
2035-04-12,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,14270.47
2035-04-13,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,10750.06
2035-04-14,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,25760.32
2035-04-15,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,31881.43
2035-04-16,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,24351.4
2035-04-17,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,24170.61
2035-04-18,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,20186.78
2035-04-19,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,33030.51
2035-04-20,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,46890.11
2035-04-21,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,41004.31
2035-04-22,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,30750.8
2035-04-23,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,30637.42
2035-04-24,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,34149.18
2035-04-25,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,46815.5
2035-04-26,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,12513.65
2035-04-27,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,41819.44
2035-04-28,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,49107.7
2035-04-29,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,42525.41
2035-04-30,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,11040.53
2035-05-01,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,44081.72
2035-05-02,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,35076.45
2035-05-03,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,20946.36
2035-05-04,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,41633.95
2035-05-05,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,42467.04
2035-05-06,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,30419.87
2035-05-07,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,28809.15
2035-05-08,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,20245.33
2035-05-09,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,22703.51
2035-05-10,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,13326.03
2035-05-11,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,45581.29
2035-05-12,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,19686.0
2035-05-13,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,41191.76
2035-05-14,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,1532.37
2035-05-15,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,31688.19
2035-05-16,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,32539.06
2035-05-17,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,20894.32
2035-05-18,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,18746.74
2035-05-19,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,44680.27
2035-05-20,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,4100.72
2035-05-21,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,10163.57
2035-05-22,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,3193.99
2035-05-23,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,13520.49
2035-05-24,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,46515.03
2035-05-25,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,39004.36
2035-05-26,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,38139.33
2035-05-27,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,37878.43
2035-05-28,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,49387.02
2035-05-29,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,14842.05
2035-05-30,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,31713.3
2035-05-31,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,2042.26
2035-06-01,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,20302.83
2035-06-02,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,2712.29
2035-06-03,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,39887.41
2035-06-04,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,28451.49
2035-06-05,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,7125.82
2035-06-06,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,42110.44
2035-06-07,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,23064.47
2035-06-08,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,32948.34
2035-06-09,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,29944.88
2035-06-10,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,38709.38
2035-06-11,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,15382.11
2035-06-12,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,16270.95
2035-06-13,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,8997.95
2035-06-14,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,36423.94
2035-06-15,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,34844.76
2035-06-16,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,37903.21
2035-06-17,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,44003.89
2035-06-18,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,14912.46
2035-06-19,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,5164.03
2035-06-20,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,31602.42
2035-06-21,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,37875.46
2035-06-22,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,41910.99
2035-06-23,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,40449.32
2035-06-24,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,42442.57
2035-06-25,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,19047.02
2035-06-26,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,47749.55
2035-06-27,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,49341.91
2035-06-28,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,44590.66
2035-06-29,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,31133.27
2035-06-30,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,7225.77
2035-07-01,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,2886.99
2035-07-02,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,12396.63
2035-07-03,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,28316.47
2035-07-04,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,34832.33
2035-07-05,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,2394.57
2035-07-06,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,12613.45
2035-07-07,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,7913.03
2035-07-08,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,32703.24
2035-07-09,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,34292.47
2035-07-10,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,26061.19
2035-07-11,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,23569.68
2035-07-12,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,5978.9
2035-07-13,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,30127.25
2035-07-14,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,37711.58
2035-07-15,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,24498.79
2035-07-16,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,26718.55
2035-07-17,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,3719.16
2035-07-18,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,12302.84
2035-07-19,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,5457.06
2035-07-20,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,40705.2
2035-07-21,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,21309.4
2035-07-22,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,28455.74
2035-07-23,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,562.22
2035-07-24,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,29919.89
2035-07-25,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,40334.35
2035-07-26,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,21625.02
2035-07-27,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,30450.77
2035-07-28,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,8619.86
2035-07-29,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,24221.08
2035-07-30,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,42649.16
2035-07-31,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,22354.93
2035-08-01,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,18850.26
2035-08-02,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,2047.11
2035-08-03,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,30417.22
2035-08-04,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,11890.66
2035-08-05,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,41759.37
2035-08-06,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,29113.22
2035-08-07,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,16069.8
2035-08-08,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,19085.74
2035-08-09,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,45330.2
2035-08-10,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,24914.11
2035-08-11,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,6272.68
2035-08-12,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,43846.87
2035-08-13,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,13864.8
2035-08-14,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,35127.95
2035-08-15,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,13534.93
2035-08-16,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,14779.69
2035-08-17,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,12746.19
2035-08-18,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,15449.15
2035-08-19,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,37100.54
2035-08-20,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,35356.04
2035-08-21,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,12930.0
2035-08-22,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,13512.16
2035-08-23,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,10642.53
2035-08-24,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,34493.48
2035-08-25,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,11092.49
2035-08-26,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,13338.14
2035-08-27,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,25111.5
2035-08-28,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,1434.79
2035-08-29,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,17941.25
2035-08-30,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,48372.88
2035-08-31,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,9666.4
2035-09-01,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,10461.91
2035-09-02,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,24836.07
2035-09-03,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,13807.04
2035-09-04,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,49395.14
2035-09-05,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,20942.04
2035-09-06,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,10367.07
2035-09-07,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,39760.39
2035-09-08,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,47659.16
2035-09-09,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,14009.07
2035-09-10,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,43154.38
2035-09-11,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,21517.15
2035-09-12,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,15479.16
2035-09-13,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,7634.8
2035-09-14,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,3715.38
2035-09-15,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,44914.43
2035-09-16,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,48952.68
2035-09-17,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,18528.17
2035-09-18,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,6924.7
2035-09-19,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,16533.0
2035-09-20,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,42686.47
2035-09-21,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,12735.64
2035-09-22,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,46106.35
2035-09-23,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,35892.2
2035-09-24,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,6482.29
2035-09-25,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,21627.6
2035-09-26,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,20092.05
2035-09-27,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,48373.39
2035-09-28,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,17324.62
2035-09-29,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,28539.63
2035-09-30,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,20167.01
2035-10-01,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,16309.24
2035-10-02,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,39516.23
2035-10-03,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,6367.24
2035-10-04,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,17786.74
2035-10-05,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,26861.08
2035-10-06,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,3236.77
2035-10-07,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,46073.0
2035-10-08,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,24411.49
2035-10-09,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,11016.36
2035-10-10,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,18824.66
2035-10-11,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,30251.98
2035-10-12,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,28188.81
2035-10-13,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,28017.92
2035-10-14,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,47128.3
2035-10-15,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,29274.27
2035-10-16,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,10846.69
2035-10-17,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,20059.23
2035-10-18,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,23891.65
2035-10-19,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,15955.86
2035-10-20,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,44822.55
2035-10-21,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,4850.3
2035-10-22,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,12696.71
2035-10-23,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,44657.28
2035-10-24,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,33073.05
2035-10-25,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,6638.89
2035-10-26,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,29636.36
2035-10-27,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,3118.62
2035-10-28,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,22247.62
2035-10-29,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,21206.07
2035-10-30,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,1160.27
2035-10-31,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,20437.01
2035-11-01,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,26977.56
2035-11-02,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,25659.44
2035-11-03,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,30588.9
2035-11-04,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,42054.56
2035-11-05,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,20333.88
2035-11-06,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,3695.8
2035-11-07,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,5443.2
2035-11-08,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,27555.01
2035-11-09,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,17163.86
2035-11-10,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,20127.91
2035-11-11,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,33616.77
2035-11-12,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,24828.02
2035-11-13,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,39189.88
2035-11-14,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,18656.62
2035-11-15,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,41121.47
2035-11-16,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,37510.62
2035-11-17,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,12159.07
2035-11-18,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,34569.48
2035-11-19,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,30427.46
2035-11-20,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,4743.07
2035-11-21,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,43200.15
2035-11-22,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,15846.89
2035-11-23,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,31604.43
2035-11-24,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,16371.07
2035-11-25,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,46119.45
2035-11-26,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,45091.91
2035-11-27,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,19489.91
2035-11-28,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,23277.06
2035-11-29,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,24031.22
2035-11-30,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,5422.74
2035-12-01,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,21948.76
2035-12-02,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,1081.28
2035-12-03,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,14430.76
2035-12-04,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,44576.73
2035-12-05,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,46520.88
2035-12-06,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,31463.73
2035-12-07,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,3453.37
2035-12-08,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,26277.31
2035-12-09,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,41442.17
2035-12-10,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,7407.11
2035-12-11,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,7622.58
2035-12-12,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,30652.52
2035-12-13,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,36153.21
2035-12-14,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,11603.07
2035-12-15,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,33343.15
2035-12-16,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,11475.82
2035-12-17,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,10072.96
2035-12-18,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,34364.95
2035-12-19,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,14796.52
2035-12-20,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,23360.75
2035-12-21,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,1011.68
2035-12-22,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,27660.96
2035-12-23,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,37063.7
2035-12-24,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,9529.03
2035-12-25,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,37980.82
2035-12-26,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,16122.55
2035-12-27,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,20978.66
2035-12-28,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,22494.61
2035-12-29,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,21227.75
2035-12-30,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,39111.74
2035-12-31,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,16164.38
2036-01-01,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,15736.94
2036-01-02,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,43821.86
2036-01-03,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,37480.14
2036-01-04,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,3823.85
2036-01-05,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,21318.41
2036-01-06,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,42859.72
2036-01-07,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,43304.58
2036-01-08,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,28093.54
2036-01-09,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,26293.2
2036-01-10,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,21236.93
2036-01-11,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,7047.63
2036-01-12,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,26444.57
2036-01-13,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,38866.8
2036-01-14,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,49872.89
2036-01-15,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,574.78
2036-01-16,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,6744.99
2036-01-17,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,25544.81
2036-01-18,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,31227.83
2036-01-19,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,30956.74
2036-01-20,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,34812.38
2036-01-21,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,6165.28
2036-01-22,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,7564.96
2036-01-23,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,39467.81
2036-01-24,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,2575.08
2036-01-25,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,29641.32
2036-01-26,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,44974.08
2036-01-27,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,49647.16
2036-01-28,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,19391.4
2036-01-29,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,22251.13
2036-01-30,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,7127.97
2036-01-31,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,2719.91
2036-02-01,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,43993.85
2036-02-02,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,20260.04
2036-02-03,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,36252.86
2036-02-04,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,29993.64
2036-02-05,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,35565.43
2036-02-06,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,22829.41
2036-02-07,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,42109.96
2036-02-08,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,22940.7
2036-02-09,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,47715.07
2036-02-10,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,11103.8
2036-02-11,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,1114.54
